industry_code,industry_name,sa2_code,sa2_name,non_employing,1_to_4_employees,5_to_19_employees,20_to_199_employees,200_to_more_employees,total
M,"Professional, Scientific and Technical Services",312021350,Ooralea - Bakers Creek,19,26,14,8,0,68
M,"Professional, Scientific and Technical Services",312021351,Pioneer Valley,23,13,3,0,0,38
M,"Professional, Scientific and Technical Services",312021352,Sarina,26,25,7,0,0,58
M,"Professional, Scientific and Technical Services",312021353,Seaforth - Calen,21,20,3,0,0,45
M,"Professional, Scientific and Technical Services",312021354,Shoal Point - Bucasia,15,12,3,0,0,28
M,"Professional, Scientific and Technical Services",312021355,Slade Point,12,3,0,0,0,17
M,"Professional, Scientific and Technical Services",312021356,South Mackay,23,13,0,0,0,37
M,"Professional, Scientific and Technical Services",312021357,Walkerston - Eton,13,22,3,3,0,40
M,"Professional, Scientific and Technical Services",312021358,West Mackay,18,11,3,0,0,32
M,"Professional, Scientific and Technical Services",312031359,Airlie - Whitsundays,83,54,18,3,0,158
M,"Professional, Scientific and Technical Services",312031360,Cape Conway,0,0,0,0,0,0
M,"Professional, Scientific and Technical Services",312031361,Proserpine,29,27,4,0,0,60
M,"Professional, Scientific and Technical Services",313011362,Beachmere - Sandstone Point,40,30,7,0,0,77
M,"Professional, Scientific and Technical Services",313011363,Bribie Island,67,60,4,0,0,132
M,"Professional, Scientific and Technical Services",313021364,Burpengary - East,24,19,3,0,0,45
M,"Professional, Scientific and Technical Services",313021366,Caboolture - South,54,39,6,3,0,100
M,"Professional, Scientific and Technical Services",313021367,Elimbah,14,12,0,0,0,27
M,"Professional, Scientific and Technical Services",313021368,Morayfield - East,20,13,0,0,0,33
M,"Professional, Scientific and Technical Services",313021369,Wamuran,19,11,0,0,0,32
M,"Professional, Scientific and Technical Services",313021572,Caboolture - East,34,20,6,0,0,61
M,"Professional, Scientific and Technical Services",313021573,Caboolture - West,35,27,12,0,0,74
M,"Professional, Scientific and Technical Services",313031370,Kilcoy,11,9,3,0,0,22
M,"Professional, Scientific and Technical Services",313031371,Woodford - D'Aguilar,39,23,3,0,0,66
M,"Professional, Scientific and Technical Services",313041372,Burpengary,57,33,4,0,0,94
M,"Professional, Scientific and Technical Services",313041373,Deception Bay,48,28,4,0,0,82
M,"Professional, Scientific and Technical Services",313041374,Morayfield,24,12,0,0,0,37
M,"Professional, Scientific and Technical Services",313041375,Narangba,75,54,7,3,0,138
M,"Professional, Scientific and Technical Services",313041376,Upper Caboolture,20,11,0,0,0,32
M,"Professional, Scientific and Technical Services",313051377,Clontarf,40,32,4,0,0,77
M,"Professional, Scientific and Technical Services",313051378,Margate - Woody Point,67,28,7,3,0,104
M,"Professional, Scientific and Technical Services",313051379,Redcliffe,44,37,12,0,0,94
M,"Professional, Scientific and Technical Services",313051380,Rothwell - Kippa-Ring,34,27,5,4,0,70
M,"Professional, Scientific and Technical Services",313051574,Moreton Island,0,0,3,0,0,3
M,"Professional, Scientific and Technical Services",313051575,Scarborough - Newport,99,83,5,0,0,187
M,"Professional, Scientific and Technical Services",314011382,Albany Creek,85,82,6,3,0,176
M,"Professional, Scientific and Technical Services",314011383,Cashmere,107,89,9,0,0,205
M,"Professional, Scientific and Technical Services",314011384,Dayboro,67,63,3,0,0,134
M,"Professional, Scientific and Technical Services",314011385,Eatons Hill,62,46,6,0,0,114
M,"Professional, Scientific and Technical Services",314011386,The Hills District,166,109,10,5,0,290
M,"Professional, Scientific and Technical Services",314011387,Samford Valley,182,156,14,0,0,353
M,"Professional, Scientific and Technical Services",314021389,Murrumba Downs - Griffin,97,49,5,0,0,152
M,"Professional, Scientific and Technical Services",314021576,Dakabin,18,8,0,0,0,27
M,"Professional, Scientific and Technical Services",314021577,Kallangur,57,31,11,0,0,99
M,"Professional, Scientific and Technical Services",314021578,Mango Hill,52,46,0,0,0,100
M,"Professional, Scientific and Technical Services",314021579,North Lakes,127,99,20,0,0,248
M,"Professional, Scientific and Technical Services",314031391,Bray Park,21,13,0,0,0,34
M,"Professional, Scientific and Technical Services",314031392,Lawnton,27,14,3,0,0,45
M,"Professional, Scientific and Technical Services",314031393,Petrie,39,25,0,0,0,65
M,"Professional, Scientific and Technical Services",314031394,Strathpine - Brendale,84,58,31,10,0,183
M,"Professional, Scientific and Technical Services",315011395,Aurukun,0,0,0,0,0,3
M,"Professional, Scientific and Technical Services",315011396,Cape York,15,5,0,0,0,22
M,"Professional, Scientific and Technical Services",315011397,Croydon - Etheridge,3,3,0,0,0,6
M,"Professional, Scientific and Technical Services",315011398,Kowanyama - Pormpuraaw,0,0,0,0,0,0
M,"Professional, Scientific and Technical Services",315011399,Northern Peninsula,3,0,0,0,0,4
M,"Professional, Scientific and Technical Services",315011400,Tablelands,19,5,0,0,0,25
M,"Professional, Scientific and Technical Services",315011401,Torres,8,3,0,0,0,12
M,"Professional, Scientific and Technical Services",315011402,Torres Strait Islands,0,0,3,0,0,3
M,"Professional, Scientific and Technical Services",315011403,Weipa,5,4,0,3,0,11
M,"Professional, Scientific and Technical Services",315021404,Carpentaria,3,0,0,0,0,5
M,"Professional, Scientific and Technical Services",315021405,Mount Isa,28,19,8,8,0,63
M,"Professional, Scientific and Technical Services",315021406,Mount Isa Surrounds,11,3,3,0,0,15
M,"Professional, Scientific and Technical Services",315021407,Northern Highlands,11,4,0,3,0,17
M,"Professional, Scientific and Technical Services",315031408,Barcaldine - Blackall,15,6,4,3,0,26
M,"Professional, Scientific and Technical Services",315031409,Charleville,12,5,3,0,0,20
M,"Professional, Scientific and Technical Services",315031410,Far Central West,9,3,3,0,0,14
M,"Professional, Scientific and Technical Services",315031411,Far South West,8,6,0,3,0,16
M,"Professional, Scientific and Technical Services",315031412,Longreach,10,6,3,3,0,21
M,"Professional, Scientific and Technical Services",316011413,Buderim - North,152,130,17,5,0,304
M,"Professional, Scientific and Technical Services",316011414,Buderim - South,149,136,11,0,0,298
M,"Professional, Scientific and Technical Services",316011415,Mountain Creek,85,59,9,0,0,153
M,"Professional, Scientific and Technical Services",316011416,Sippy Downs,49,35,5,0,0,90
M,"Professional, Scientific and Technical Services",316021417,Aroona - Currimundi,52,35,5,0,0,92
M,"Professional, Scientific and Technical Services",316021418,Buddina - Minyama,70,59,6,4,0,139
M,"Professional, Scientific and Technical Services",316021419,Caloundra - Kings Beach,60,46,15,0,0,121
M,"Professional, Scientific and Technical Services",316021421,Golden Beach - Pelican Waters,98,57,0,3,0,157
M,"Professional, Scientific and Technical Services",316021422,Moffat Beach - Battery Hill,74,39,8,0,0,121
M,"Professional, Scientific and Technical Services",316021423,Parrearra - Warana,98,74,18,5,0,195
M,"Professional, Scientific and Technical Services",316021424,Wurtulla - Birtinya,75,67,26,5,0,173
M,"Professional, Scientific and Technical Services",316021580,Caloundra West - Baringa,52,51,10,3,0,115
M,"Professional, Scientific and Technical Services",316021581,Meridan Plains - Little Mountain (North),55,28,3,0,0,86
M,"Professional, Scientific and Technical Services",316031425,Coolum Beach,156,105,11,0,0,272
M,"Professional, Scientific and Technical Services",316031426,Marcoola - Mudjimba,89,65,14,0,0,169
M,"Professional, Scientific and Technical Services",316031427,Maroochydore - Kuluin,232,183,73,13,0,501
M,"Professional, Scientific and Technical Services",316031428,Mooloolaba - Alexandra Headland,126,107,38,3,0,274
M,"Professional, Scientific and Technical Services",316051434,Noosa Heads,106,78,17,3,0,202
M,"Professional, Scientific and Technical Services",316051435,Noosaville,112,105,20,0,0,238
M,"Professional, Scientific and Technical Services",316051437,Sunshine Beach,96,55,4,0,0,156
M,"Professional, Scientific and Technical Services",316051438,Tewantin,57,47,7,0,0,111
M,"Professional, Scientific and Technical Services",316051543,Peregian Beach - Marcus Beach,61,42,10,0,0,114
M,"Professional, Scientific and Technical Services",316051544,Peregian Springs,95,62,0,0,0,158
M,"Professional, Scientific and Technical Services",316061439,Beerwah,43,27,4,0,0,74
M,"Professional, Scientific and Technical Services",316061440,Caloundra Hinterland,75,52,9,0,0,136
M,"Professional, Scientific and Technical Services",316061441,Glass House Mountains,23,13,3,0,0,40
M,"Professional, Scientific and Technical Services",316061442,Landsborough,81,51,7,0,0,139
M,"Professional, Scientific and Technical Services",316061443,Maroochy Hinterland,54,27,3,0,0,85
M,"Professional, Scientific and Technical Services",316061444,Palmwoods,96,51,5,0,0,152
M,"Professional, Scientific and Technical Services",316071545,Bli Bli,57,34,3,0,0,94
M,"Professional, Scientific and Technical Services",316071546,Diddillibah - Rosemount,37,23,3,0,0,63
M,"Professional, Scientific and Technical Services",316071547,Eumundi - Yandina,98,89,20,0,0,208
M,"Professional, Scientific and Technical Services",316071548,Nambour,114,72,21,0,0,208
M,"Professional, Scientific and Technical Services",316081549,Noosa Hinterland,214,124,21,3,0,362
M,"Professional, Scientific and Technical Services",317011445,Cambooya - Wyreema,39,20,3,0,0,62
M,"Professional, Scientific and Technical Services",317011446,Darling Heights,38,14,0,0,0,53
M,"Professional, Scientific and Technical Services",317011447,Drayton - Harristown,19,21,10,3,0,52
M,"Professional, Scientific and Technical Services",317011448,Gatton,14,14,5,0,0,33
M,"Professional, Scientific and Technical Services",317011449,Gowrie (Qld),22,19,0,0,0,42
M,"Professional, Scientific and Technical Services",317011450,Highfields,85,51,8,0,0,144
M,"Professional, Scientific and Technical Services",317011451,Lockyer Valley - West,43,26,3,0,0,72
M,"Professional, Scientific and Technical Services",317011452,Middle Ridge,47,19,3,0,0,69
M,"Professional, Scientific and Technical Services",317011453,Newtown (Qld),32,15,9,0,0,57
M,"Professional, Scientific and Technical Services",317011454,North Toowoomba - Harlaxton,24,21,0,3,0,49
M,"Professional, Scientific and Technical Services",317011455,Rangeville,36,28,3,0,0,67
M,"Professional, Scientific and Technical Services",317011456,Toowoomba - Central,88,99,54,19,0,260
M,"Professional, Scientific and Technical Services",317011457,Toowoomba - East,92,48,23,3,0,166
M,"Professional, Scientific and Technical Services",317011458,Toowoomba - West,45,26,3,3,0,75
M,"Professional, Scientific and Technical Services",317011459,Wilsonton,30,10,11,3,0,52
M,"Professional, Scientific and Technical Services",318011460,Ayr,31,13,6,3,0,53
M,"Professional, Scientific and Technical Services",318011461,Burdekin,12,8,0,3,0,22
M,"Professional, Scientific and Technical Services",318011462,Charters Towers,12,10,3,0,0,25
M,"Professional, Scientific and Technical Services",318011463,Dalrymple,7,4,0,0,0,11
M,"Professional, Scientific and Technical Services",318011464,Ingham,8,7,8,3,0,25
M,"Professional, Scientific and Technical Services",318011465,Ingham Surrounds,4,3,0,3,0,8
M,"Professional, Scientific and Technical Services",318011466,Palm Island,0,0,0,0,0,0
M,"Professional, Scientific and Technical Services",318021467,Aitkenvale,21,22,9,4,0,56
M,"Professional, Scientific and Technical Services",318021468,Annandale (Qld),38,24,0,0,0,64
M,"Professional, Scientific and Technical Services",318021469,Belgian Gardens - Pallarenda,25,15,5,0,0,45
M,"Professional, Scientific and Technical Services",318021470,Bohle Plains,29,12,0,0,0,43
M,"Professional, Scientific and Technical Services",318021471,Condon - Rasmussen,12,5,3,0,0,21
M,"Professional, Scientific and Technical Services",318021472,Cranbrook,12,10,3,0,0,23
M,"Professional, Scientific and Technical Services",318021474,Douglas,18,11,3,0,0,32
M,"Professional, Scientific and Technical Services",318021475,Garbutt - West End,33,29,19,3,0,83
M,"Professional, Scientific and Technical Services",318021476,Gulliver - Currajong - Vincent,22,15,5,3,0,45
M,"Professional, Scientific and Technical Services",318021477,Heatley,3,3,0,0,0,4
M,"Professional, Scientific and Technical Services",318021478,Hermit Park - Rosslea,29,22,4,3,0,57
M,"Professional, Scientific and Technical Services",318021479,Hyde Park - Pimlico,20,23,9,0,0,54
M,"Professional, Scientific and Technical Services",318021480,Kelso,15,10,3,0,0,26
M,"Professional, Scientific and Technical Services",318021481,Kirwan - East,15,10,7,0,0,33
M,"Professional, Scientific and Technical Services",318021482,Kirwan - West,42,30,3,0,0,76
M,"Professional, Scientific and Technical Services",318021483,Magnetic Island,16,10,0,0,0,26
M,"Professional, Scientific and Technical Services",318021484,Mount Louisa,45,25,6,0,0,78
M,"Professional, Scientific and Technical Services",318021485,Mundingburra,18,12,3,0,0,31
M,"Professional, Scientific and Technical Services",318021486,Northern Beaches,21,12,0,0,0,34
M,"Professional, Scientific and Technical Services",318021487,Oonoonba,18,18,0,0,0,37
M,"Professional, Scientific and Technical Services",318021488,South Townsville - Railway Estate,33,21,6,0,0,61
M,"Professional, Scientific and Technical Services",318021489,Townsville - South,9,22,4,0,0,35
M,"Professional, Scientific and Technical Services",318021490,Townsville City - North Ward,106,87,41,11,0,245
M,"Professional, Scientific and Technical Services",318021491,Wulguru - Roseneath,4,0,3,3,0,9
M,"Professional, Scientific and Technical Services",318021582,Burdell - Mount Low,45,38,6,0,0,89
M,"Professional, Scientific and Technical Services",318021583,Deeragun - Jensen,12,9,3,0,0,22
M,"Professional, Scientific and Technical Services",319011492,Ashfield - Kepnock,8,3,0,3,0,11
M,"Professional, Scientific and Technical Services",319011493,Bargara - Burnett Heads,62,36,4,0,0,104
M,"Professional, Scientific and Technical Services",319011494,Branyan - Kensington,18,5,3,0,0,26
